organization_id,org_domain,facility_name,location,country,industry_sector,employee_count,week_start_date,week_end_date,operating_days_in_week,electricity_consumption_kwh,renewable_energy_kwh,grid_emission_factor_kgco2_per_kwh,electricity_cost_inr,fuel_type,fuel_consumed_liters,fuel_emission_factor_kgco2_per_liter,generator_runtime_hours,vehicle_id,distance_travelled_km,vehicle_fuel_consumed_liters,occupancy_rate_percent,product_output_units,machine_runtime_hours,equipment_power_rating_kw,temperature_celsius,humidity_percent,weather_condition,occupancy_count,working_hours_per_week,supplier_name,purchase_category,spend_amount_inr,category_emission_factor_kgco2_per_inr,scope_1_emissions_tco2e,scope_2_emissions_tco2e,scope_3_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_unit,recommendation_id,action_type,expected_reduction_tco2e,implementation_cost_inr,roi_months,priority_level,predicted_emission_next_week_tco2e,record_id,date,month,quarter,week_of_year,year,season,facility_type
ORG001,tech-innovate.example,Cuttack Warehouse,"Cuttack, Mexico",Mexico,Agriculture,204,2025-05-05,2025-05-11,6,27727.12,9291.11,0.89,272679.54,Natural Gas,32.34,2.06,7.85,,0.0,0.0,97.5,11022,105.41,25,21.8,53.6,Rainy,213,48,ABC Plastics,Packaging,199617.18,0.0006,0.0666,16.408,0.1198,16.5944,0.001506,REC_7441,Policy,4.8371,61955.16,10.0,High,18.6429,synthetic_anonymized_weekly_record,2025-05-05,5,2,19,2025,Spring,Warehouse
ORG001,pharma-labs.example,Surat Factory,"Surat, UK",UK,Consulting,2592,2024-03-18,2024-03-24,7,81591.6,9645.81,0.85,766420.07,LPG,77.05,1.51,3.12,VEH002,334.53,25.8,67.2,99295,142.68,45,28.8,64.5,Humid,704,63,ABC Plastics,Electronics,199377.02,0.0015,0.1854,61.1539,0.2991,61.6384,0.000621,,,0.0,0.0,,,58.7966,synthetic_anonymized_weekly_record,2024-03-18,3,1,12,2024,Spring,Plant
ORG001,textiles.example,Nashik Plant,"Nashik, France",France,Pharma,3762,2025-07-07,2025-07-13,7,211307.75,60406.62,0.784,2398556.82,Petrol,0.0,2.31,0.0,,0.0,0.0,100.0,191016,55.29,15,20.1,84.9,Rainy,3001,84,GreenSteel Co,Packaging,32791.59,0.0006,0.0,118.3065,0.0197,118.3262,0.000619,,,0.0,0.0,,,113.7157,synthetic_anonymized_weekly_record,2025-07-07,7,3,28,2025,Summer,Plant
ORG001,biotech.example,Pune HQ,"Pune, India",India,Pharma,567,2025-05-12,2025-05-18,5,19619.77,3811.72,0.762,209656.58,CNG,734.35,2.75,8.4,,0.0,0.0,100.0,6020,32.06,45,33.2,72.0,Sunny,59,40,LogiTrans,Raw material,397327.62,0.0008,2.0195,12.0457,0.3179,14.3831,0.002389,,,0.0,0.0,,,15.595,synthetic_anonymized_weekly_record,2025-05-12,5,2,20,2025,Spring,HQ
ORG001,telecom.example,Rajkot Facility,"Rajkot, Brazil",Brazil,Telecom,307,2024-09-16,2024-09-22,5,15551.86,6791.97,0.818,106766.53,Petrol,0.0,2.31,0.0,,0.0,0.0,86.4,12495,22.56,25,23.6,47.9,Humid,159,40,ABC Plastics,Packaging,332595.67,0.0006,0.0,7.1656,0.1996,7.3652,0.000589,,,0.0,0.0,,,7.8112,synthetic_anonymized_weekly_record,2024-09-16,9,3,38,2024,Autumn,Facility
ORG001,auto-mobility.example,Patna Office,"Patna, Netherlands",Netherlands,Construction,229,2025-10-13,2025-10-19,5,10187.85,3830.39,0.858,87803.63,Diesel,0.0,2.68,0.0,VEH001,894.33,97.94,100.0,5715,17.05,60,25.0,47.4,Sunny,128,40,PackWise,Packaging,84042.43,0.0006,0.2625,5.4547,0.0504,5.7676,0.001009,,,0.0,0.0,,,5.8257,synthetic_anonymized_weekly_record,2025-10-13,10,4,42,2025,Autumn,Office
ORG001,telecom.example,Visakhapatnam Plant,"Visakhapatnam, Brazil",Brazil,Tech,3030,2024-09-02,2024-09-08,7,52438.17,6267.09,0.787,413100.56,Petrol,0.0,2.31,0.0,,0.0,0.0,59.3,77364,64.54,60,21.3,62.3,Humid,1579,63,ElectroParts,Packaging,82584.74,0.0006,0.0,36.3366,0.0496,36.3862,0.00047,,,0.0,0.0,,,38.3315,synthetic_anonymized_weekly_record,2024-09-02,9,3,36,2024,Autumn,Plant
ORG001,trans-logistics.example,Allahabad Warehouse,"Allahabad, USA",USA,Education,232,2024-10-14,2024-10-20,5,20028.58,4829.26,0.724,187073.09,CNG,134.34,2.75,19.3,VEH006,307.67,38.3,66.5,4485,60.8,25,32.9,46.3,Rainy,51,45,ABC Plastics,Raw material,354899.45,0.0008,0.472,11.0043,0.2839,11.7602,0.002622,,,0.0,0.0,,,12.6539,synthetic_anonymized_weekly_record,2024-10-14,10,4,42,2024,Autumn,Warehouse
ORG001,edu-institute.example,Jaipur Office,"Jaipur, USA",USA,Chemical,340,2024-01-29,2024-02-04,5,7646.31,1058.9,0.755,71732.95,LPG,86.17,1.51,4.17,,0.0,0.0,65.3,1110,41.78,25,22.4,44.6,Sunny,80,45,ABC Plastics,Raw material,155140.01,0.0008,0.1301,4.9735,0.1241,5.2277,0.00471,REC_1236,Policy,1.2342,47966.96,1.0,Medium,5.9256,synthetic_anonymized_weekly_record,2024-01-29,1,1,5,2024,Winter,Office
ORG001,telecom.example,Dhanbad Office,"Dhanbad, Netherlands",Netherlands,Energy,756,2024-12-09,2024-12-15,6,67990.32,2745.71,0.874,633817.64,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,43512,75.04,15,37.1,49.7,Rainy,306,48,ABC Plastics,Logistics,47443.07,0.0012,0.0,57.0238,0.0569,57.0807,0.001312,,,0.0,0.0,,,59.1203,synthetic_anonymized_weekly_record,2024-12-09,12,4,50,2024,Winter,Office
ORG001,manufactory.example,Kochi Warehouse,"Kochi, Singapore",Singapore,Agriculture,115,2025-11-03,2025-11-09,7,45539.89,7752.04,0.81,434578.37,Natural Gas,0.0,2.06,0.0,VEH016,492.78,53.22,100.0,8750,99.92,60,26.9,71.7,Sunny,104,84,GreenSteel Co,Logistics,1103941.47,0.0012,0.1426,30.6082,1.3247,32.0755,0.003666,REC_9886,Optimize HVAC,5.4853,80252.96,9.0,Low,32.8644,synthetic_anonymized_weekly_record,2025-11-03,11,4,45,2025,Autumn,Warehouse
ORG001,tech-innovate.example,Patna Office,"Patna, India",India,Pharma,250,2024-03-18,2024-03-24,5,25660.49,5886.3,0.861,261485.0,Diesel,0.0,2.68,0.0,VEH011,1176.78,112.15,100.0,5325,104.77,25,27.8,46.9,Cloudy,79,60,PackWise,Packaging,41754.25,0.0006,0.3006,17.0256,0.0251,17.3513,0.003258,,,0.0,0.0,,,17.0741,synthetic_anonymized_weekly_record,2024-03-18,3,1,12,2024,Spring,Office
ORG001,trans-logistics.example,Tirupati Office,"Tirupati, Canada",Canada,Textiles,753,2024-04-22,2024-04-28,5,8490.96,1039.57,0.792,75009.3,Petrol,105.83,2.31,2.6,,0.0,0.0,90.3,6430,80.8,75,40.5,42.7,Windy,143,40,ElectroParts,Electronics,33489.43,0.0015,0.2445,5.9015,0.0502,6.1962,0.000964,,,0.0,0.0,,,6.3746,synthetic_anonymized_weekly_record,2024-04-22,4,2,17,2024,Spring,Office
ORG001,consulting.example,Allahabad Warehouse,"Allahabad, Brazil",Brazil,Chemical,87,2025-08-11,2025-08-17,6,23707.08,2030.01,0.901,199876.38,CNG,241.85,2.75,33.92,,0.0,0.0,100.0,17928,136.64,75,39.3,60.9,Rainy,122,48,ABC Plastics,Packaging,229001.22,0.0006,0.6651,19.531,0.1374,20.3335,0.001134,,,0.0,0.0,,,20.8859,synthetic_anonymized_weekly_record,2025-08-11,8,3,33,2025,Summer,Warehouse
ORG001,media-group.example,Raipur Plant,"Raipur, South Africa",South Africa,Pharma,3383,2025-09-22,2025-09-28,7,54678.26,12844.7,0.818,540767.16,Diesel,1030.49,2.68,41.5,,0.0,0.0,100.0,139258,78.16,45,20.0,63.9,Sunny,960,70,GreenSteel Co,Logistics,297791.76,0.0012,2.7617,34.2199,0.3574,37.339,0.000268,REC_9368,Supplier change,5.3815,51618.83,20.0,High,42.8156,synthetic_anonymized_weekly_record,2025-09-22,9,3,39,2025,Autumn,Plant
ORG001,hotel-chain.example,Shillong Facility,"Shillong, UAE",UAE,Food Processing,171,2024-09-02,2024-09-08,6,14317.18,1718.32,0.874,110123.32,Diesel,118.92,2.68,28.76,VEH010,670.69,92.8,31.7,5274,49.53,15,28.7,43.5,Rainy,40,60,ElectroParts,Electronics,101518.63,0.0015,0.5674,11.0114,0.1523,11.7311,0.002224,REC_4093,Route optimization,2.9015,62762.07,9.0,Medium,12.6373,synthetic_anonymized_weekly_record,2024-09-02,9,3,36,2024,Autumn,Facility
ORG001,food-proc.example,Amritsar Office,"Amritsar, Australia",Australia,Energy,208,2025-10-06,2025-10-12,5,23612.3,2492.07,0.814,210742.51,Petrol,84.08,2.31,23.6,,0.0,0.0,100.0,10215,49.45,25,39.9,83.4,Humid,105,40,PackWise,Logistics,167329.79,0.0012,0.1942,17.1919,0.2008,17.5869,0.001722,,,0.0,0.0,,,19.2599,synthetic_anonymized_weekly_record,2025-10-06,10,4,41,2025,Autumn,Office
ORG001,edu-institute.example,Mumbai Plant,"Mumbai, Germany",Germany,Energy,4101,2024-11-18,2024-11-24,7,371920.27,119349.86,0.846,3816663.47,Diesel,2349.62,2.68,76.49,,0.0,0.0,100.0,576282,13.58,15,35.3,55.9,Rainy,3666,56,ElectroParts,Services,309056.3,0.0004,6.297,213.6746,0.1236,220.0952,0.000382,,,0.0,0.0,,,222.7812,synthetic_anonymized_weekly_record,2024-11-18,11,4,47,2024,Autumn,Plant
ORG001,retail-hub.example,Kochi Warehouse,"Kochi, Germany",Germany,Finance,378,2025-02-17,2025-02-23,6,9092.25,703.91,0.857,76894.4,LPG,20.67,1.51,9.27,,0.0,0.0,61.1,5940,122.37,45,30.6,64.7,Cloudy,93,54,ABC Plastics,Packaging,159183.66,0.0006,0.0312,7.1888,0.0955,7.3155,0.001232,REC_6401,Retrofit,2.4535,41266.67,11.0,Medium,7.0869,synthetic_anonymized_weekly_record,2025-02-17,2,1,8,2025,Winter,Warehouse
ORG001,healthcare-co.example,Nagpur Facility,"Nagpur, Germany",Germany,Finance,576,2025-11-10,2025-11-16,6,47708.66,1194.8,0.851,510233.29,Petrol,41.44,2.31,10.19,,0.0,0.0,85.8,29514,0.89,100,31.0,78.4,Rainy,436,48,LogiTrans,Packaging,611039.56,0.0006,0.0957,39.5833,0.3666,40.0456,0.001357,REC_9979,Optimize HVAC,3.628,68928.99,2.0,Low,44.4146,synthetic_anonymized_weekly_record,2025-11-10,11,4,46,2025,Autumn,Facility
ORG001,manufactory.example,Tirupati Office,"Tirupati, Spain",Spain,Finance,560,2024-07-15,2024-07-21,5,10604.73,1971.73,0.913,98826.51,Diesel,84.31,2.68,25.98,VEH004,827.49,78.26,72.7,2725,14.21,25,29.3,63.2,Rainy,63,45,GreenSteel Co,Electronics,120669.47,0.0015,0.4357,7.8819,0.181,8.4986,0.003119,,,0.0,0.0,,,8.8505,synthetic_anonymized_weekly_record,2024-07-15,7,3,29,2024,Summer,Office
ORG001,green-energy.example,Bhubaneswar Office,"Bhubaneswar, UK",UK,Media,940,2025-09-22,2025-09-28,5,14063.42,879.73,0.827,103103.19,Diesel,0.0,2.68,0.0,VEH013,468.75,58.4,100.0,3465,112.81,75,29.1,74.0,Sunny,45,40,ElectroParts,Logistics,255769.9,0.0012,0.1565,10.9029,0.3069,11.3663,0.00328,,,0.0,0.0,,,10.9654,synthetic_anonymized_weekly_record,2025-09-22,9,3,39,2025,Autumn,Office
ORG001,green-energy.example,Dehradun Office,"Dehradun, Singapore",Singapore,Automotive,567,2023-12-04,2023-12-10,5,38403.99,6169.86,0.825,343724.42,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,6370,109.02,45,29.3,43.8,Sunny,79,40,PackWise,Raw material,574752.04,0.0008,0.0,26.5932,0.4598,27.053,0.004247,,,0.0,0.0,,,30.8024,synthetic_anonymized_weekly_record,2023-12-04,12,4,49,2023,Winter,Office
ORG001,textiles.example,Kolkata Warehouse,"Kolkata, Spain",Spain,Biotech,379,2025-07-28,2025-08-03,6,32926.76,13502.05,0.85,312181.13,Petrol,215.28,2.31,41.07,VEH014,548.36,65.8,100.0,20550,28.51,60,31.6,44.7,Sunny,208,48,GreenSteel Co,Raw material,652072.27,0.0008,0.6736,16.511,0.5217,17.7063,0.000862,,,0.0,0.0,,,17.0946,synthetic_anonymized_weekly_record,2025-07-28,7,3,31,2025,Summer,Warehouse
ORG001,media-group.example,Bhubaneswar Office,"Bhubaneswar, India",India,Textiles,288,2024-03-04,2024-03-10,6,17760.91,786.54,0.825,187082.13,LPG,3.18,1.51,14.86,VEH014,1642.35,179.92,92.3,4884,57.43,100,30.8,60.8,Sunny,64,48,GreenSteel Co,Electronics,296370.44,0.0015,0.487,14.0039,0.4446,14.9355,0.003058,,,0.0,0.0,,,15.31,synthetic_anonymized_weekly_record,2024-03-04,3,1,10,2024,Spring,Office
ORG001,auto-mobility.example,Bhopal Unit,"Bhopal, China",China,Textiles,238,2024-07-22,2024-07-28,7,31097.57,1675.0,0.801,273291.74,LPG,64.48,1.51,7.09,,0.0,0.0,98.2,23674,165.94,15,26.6,41.4,Windy,178,56,GreenSteel Co,Services,349665.86,0.0004,0.0974,23.5675,0.1399,23.8048,0.001006,REC_3585,Optimize HVAC,1.8028,59773.32,10.0,Low,26.659,synthetic_anonymized_weekly_record,2024-07-22,7,3,30,2024,Summer,Unit
ORG001,media-group.example,Bhubaneswar Office,"Bhubaneswar, Germany",Germany,Pharma,563,2025-05-12,2025-05-18,5,27761.23,4267.39,0.823,257210.15,Petrol,302.43,2.31,21.15,VEH020,718.88,96.91,100.0,14925,103.26,5,15.4,80.5,Sunny,86,50,ElectroParts,Services,441543.69,0.0004,0.9583,19.3354,0.1766,20.4703,0.001372,,,0.0,0.0,,,23.0324,synthetic_anonymized_weekly_record,2025-05-12,5,2,20,2025,Spring,Office
ORG001,consulting.example,Shillong Facility,"Shillong, China",China,Chemical,248,2024-05-20,2024-05-26,7,85944.85,9758.61,0.885,649526.25,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,15491,41.62,25,29.2,25.1,Sunny,138,84,ABC Plastics,Electronics,898353.05,0.0015,0.0,67.4248,1.3475,68.7723,0.00444,,,0.0,0.0,,,73.9045,synthetic_anonymized_weekly_record,2024-05-20,5,2,21,2024,Spring,Facility
ORG001,fin-services.example,Varanasi Facility,"Varanasi, Mexico",Mexico,Manufacturing,326,2025-04-21,2025-04-27,6,59336.22,11027.78,0.761,611446.86,Diesel,863.07,2.68,27.96,,0.0,0.0,100.0,55332,28.94,60,15.2,38.0,Sunny,1775,60,LogiTrans,Electronics,281918.06,0.0015,2.313,36.7627,0.4229,39.4986,0.000714,,,0.0,0.0,,,45.232,synthetic_anonymized_weekly_record,2025-04-21,4,2,17,2025,Spring,Facility
ORG001,fin-services.example,Kochi Warehouse,"Kochi, Japan",Japan,Energy,122,2025-07-21,2025-07-27,6,52756.9,2938.12,0.762,450420.65,Petrol,1206.59,2.31,68.17,,0.0,0.0,100.0,32412,141.95,45,26.9,56.5,Rainy,224,48,LogiTrans,Electronics,699064.8,0.0015,2.7872,37.9619,1.0486,41.7977,0.00129,,,0.0,0.0,,,42.1681,synthetic_anonymized_weekly_record,2025-07-21,7,3,30,2025,Summer,Warehouse
ORG001,agri-farm.example,Udaipur Center,"Udaipur, USA",USA,Consulting,280,2025-09-22,2025-09-28,7,30200.62,6576.64,0.822,349843.11,Natural Gas,0.0,2.06,0.0,,0.0,0.0,79.7,8561,148.35,25,28.8,29.4,Rainy,119,63,PackWise,Logistics,339651.48,0.0012,0.0,19.4189,0.4076,19.8265,0.002316,REC_9369,Supplier change,4.4366,76183.13,21.0,Medium,20.1995,synthetic_anonymized_weekly_record,2025-09-22,9,3,39,2025,Autumn,Center
ORG001,telecom.example,Kanpur Warehouse,"Kanpur, France",France,Manufacturing,143,2024-12-23,2024-12-29,7,31520.19,3150.99,0.741,231697.21,Natural Gas,0.0,2.06,0.0,VEH014,1455.09,114.8,100.0,10829,166.19,75,19.2,59.1,Sunny,110,70,LogiTrans,Electronics,586149.02,0.0015,0.3077,21.0216,0.8792,22.2085,0.002051,REC_5659,Retrofit,3.5022,49829.89,8.0,Medium,23.3718,synthetic_anonymized_weekly_record,2024-12-23,12,4,52,2024,Winter,Warehouse
ORG001,biotech.example,Jabalpur Office,"Jabalpur, Japan",Japan,Construction,908,2025-03-24,2025-03-30,5,13939.27,1477.65,0.884,135328.95,Natural Gas,185.95,2.06,10.13,VEH007,401.43,36.61,83.5,1115,19.62,5,26.8,38.3,Sunny,43,45,ElectroParts,Raw material,170680.5,0.0008,0.4812,11.0161,0.1365,11.6338,0.010434,REC_6856,Retrofit,1.6,47415.53,7.0,High,13.2968,synthetic_anonymized_weekly_record,2025-03-24,3,1,13,2025,Spring,Office
ORG001,telecom.example,Bhopal Unit,"Bhopal, Germany",Germany,Healthcare,159,2024-06-24,2024-06-30,6,41888.44,8976.2,0.81,393440.04,Diesel,267.87,2.68,24.68,,0.0,0.0,100.0,24192,12.22,25,27.0,44.4,Sunny,201,48,ElectroParts,Packaging,373650.29,0.0006,0.7179,26.6589,0.2242,27.601,0.001141,,,0.0,0.0,,,31.3662,synthetic_anonymized_weekly_record,2024-06-24,6,2,26,2024,Summer,Unit
ORG001,green-energy.example,Pune HQ,"Pune, UK",UK,Retail,992,2025-11-10,2025-11-16,5,13247.57,2121.87,0.794,72371.45,Diesel,222.5,2.68,15.72,,0.0,0.0,100.0,7205,60.62,45,27.0,48.3,Sunny,105,50,LogiTrans,Raw material,457834.73,0.0008,0.5963,8.8338,0.3663,9.7964,0.00136,,,0.0,0.0,,,11.0896,synthetic_anonymized_weekly_record,2025-11-10,11,4,46,2025,Autumn,HQ
ORG001,biotech.example,Gwalior Center,"Gwalior, Singapore",Singapore,Textiles,939,2024-09-16,2024-09-22,6,28034.75,5280.71,0.837,295698.28,Diesel,246.88,2.68,16.06,VEH003,767.44,61.66,69.7,30858,65.99,45,40.8,71.1,Humid,208,54,PackWise,Raw material,204696.71,0.0008,0.8268,19.0451,0.1638,20.0357,0.000649,,,0.0,0.0,,,21.5802,synthetic_anonymized_weekly_record,2024-09-16,9,3,38,2024,Autumn,Center
ORG001,agri-farm.example,Jaipur Office,"Jaipur, UK",UK,Consulting,769,2024-01-08,2024-01-14,5,8055.09,1014.5,0.711,82642.02,Diesel,0.0,2.68,0.0,,0.0,0.0,47.4,2300,63.84,15,17.2,59.5,Sunny,135,45,PackWise,Electronics,160824.05,0.0015,0.0,5.0059,0.2412,5.2471,0.002281,,,0.0,0.0,,,5.1573,synthetic_anonymized_weekly_record,2024-01-08,1,1,2,2024,Winter,Office
ORG001,food-proc.example,Ahmedabad Plant,"Ahmedabad, UAE",UAE,Textiles,948,2024-12-02,2024-12-08,7,80087.32,14569.39,0.766,779711.96,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,233261,36.53,100,30.0,53.4,Sunny,1752,56,ABC Plastics,Electronics,104787.94,0.0015,0.0,50.1867,0.1572,50.3439,0.000216,,,0.0,0.0,,,49.3602,synthetic_anonymized_weekly_record,2024-12-02,12,4,49,2024,Winter,Plant
ORG001,biotech.example,Gwalior Center,"Gwalior, France",France,Automotive,831,2024-04-01,2024-04-07,7,11185.32,628.54,0.773,114044.44,Petrol,198.08,2.31,18.55,,0.0,0.0,38.3,30499,22.6,45,28.8,52.7,Humid,1292,56,ElectroParts,Logistics,64303.7,0.0012,0.4576,8.1604,0.0772,8.6952,0.000285,,,0.0,0.0,,,8.7509,synthetic_anonymized_weekly_record,2024-04-01,4,2,14,2024,Spring,Center
ORG001,manufactory.example,Pune HQ,"Pune, Australia",Australia,Construction,113,2024-03-18,2024-03-24,5,11759.62,382.36,0.839,105041.46,Diesel,0.0,2.68,0.0,VEH013,724.34,103.26,65.4,5200,38.82,100,30.5,61.6,Cloudy,54,40,ABC Plastics,Services,132968.83,0.0004,0.2767,9.5455,0.0532,9.8754,0.001899,,,0.0,0.0,,,11.3186,synthetic_anonymized_weekly_record,2024-03-18,3,1,12,2024,Spring,HQ
ORG001,media-group.example,Raipur Plant,"Raipur, South Africa",South Africa,Media,3481,2024-03-18,2024-03-24,7,58293.79,20967.27,0.792,675282.49,Natural Gas,302.53,2.06,28.21,VEH012,1665.96,134.06,100.0,180873,36.17,45,28.7,52.9,Sunny,4197,70,LogiTrans,Packaging,270297.05,0.0006,0.9825,29.5626,0.1622,30.7073,0.00017,REC_1842,Optimize HVAC,5.1711,17178.33,9.0,Medium,34.1551,synthetic_anonymized_weekly_record,2024-03-18,3,1,12,2024,Spring,Plant
ORG001,food-proc.example,Udaipur Center,"Udaipur, France",France,Hospitality,1183,2024-05-06,2024-05-12,6,48191.16,15344.86,0.754,494414.46,Petrol,347.49,2.31,10.61,VEH009,1094.78,151.88,100.0,62964,88.22,5,21.9,75.3,Windy,2844,54,ABC Plastics,Electronics,511066.07,0.0015,1.2097,24.7661,0.7666,26.7424,0.000425,,,0.0,0.0,,,30.2755,synthetic_anonymized_weekly_record,2024-05-06,5,2,19,2024,Spring,Center
ORG001,textiles.example,Delhi Office,"Delhi, Australia",Australia,Biotech,379,2023-11-20,2023-11-26,5,16221.4,4086.32,0.721,145612.33,CNG,37.3,2.75,25.09,,0.0,0.0,100.0,6030,26.95,60,31.2,80.9,Humid,96,50,ElectroParts,Logistics,110412.57,0.0012,0.1026,8.7494,0.1325,8.9845,0.00149,,,0.0,0.0,,,9.9015,synthetic_anonymized_weekly_record,2023-11-20,11,4,47,2023,Autumn,Office
ORG001,telecom.example,Gwalior Center,"Gwalior, Italy",Italy,Education,1070,2025-08-25,2025-08-31,6,31246.52,12325.32,0.836,316833.31,Natural Gas,0.0,2.06,0.0,,0.0,0.0,83.8,43512,132.37,100,25.5,58.0,Sunny,335,60,PackWise,Services,171553.86,0.0004,0.0,15.8181,0.0686,15.8867,0.000365,,,0.0,0.0,,,15.2026,synthetic_anonymized_weekly_record,2025-08-25,8,3,35,2025,Summer,Center
ORG001,construction.example,Bengaluru Lab,"Bengaluru, Japan",Japan,Finance,336,2025-06-02,2025-06-08,5,25974.25,2955.46,0.827,248273.47,Petrol,148.37,2.31,2.06,,0.0,0.0,65.4,30965,87.98,100,27.9,38.6,Cloudy,213,60,GreenSteel Co,Packaging,65779.77,0.0006,0.3427,19.0365,0.0395,19.4187,0.000627,,,0.0,0.0,,,19.9794,synthetic_anonymized_weekly_record,2025-06-02,6,2,23,2025,Summer,Lab
ORG001,media-group.example,Kolkata Warehouse,"Kolkata, Italy",Italy,Pharma,568,2024-11-11,2024-11-17,5,46204.36,8987.49,0.81,432749.22,LPG,464.04,1.51,25.63,,0.0,0.0,100.0,6105,45.95,100,35.6,68.1,Sunny,78,60,LogiTrans,Logistics,366040.49,0.0012,0.7007,30.1457,0.4392,31.2856,0.005125,,,0.0,0.0,,,33.6432,synthetic_anonymized_weekly_record,2024-11-11,11,4,46,2024,Autumn,Warehouse
ORG001,edu-institute.example,Dhanbad Office,"Dhanbad, France",France,Textiles,569,2025-01-13,2025-01-19,5,10974.81,958.66,0.874,110002.49,Petrol,21.47,2.31,2.18,,0.0,0.0,55.5,3210,4.89,100,31.0,42.5,Rainy,115,40,ElectroParts,Packaging,13208.59,0.0006,0.0496,8.7541,0.0079,8.8116,0.002745,,,0.0,0.0,,,8.4583,synthetic_anonymized_weekly_record,2025-01-13,1,1,3,2025,Winter,Office
ORG001,auto-mobility.example,Kanpur Warehouse,"Kanpur, UAE",UAE,Education,577,2024-08-26,2024-09-01,6,22239.74,2300.44,0.827,222310.78,CNG,0.0,2.75,0.0,VEH020,1011.55,115.08,72.0,7968,62.75,75,31.3,39.9,Sunny,188,60,ElectroParts,Electronics,235264.45,0.0015,0.3084,16.4898,0.3529,17.1511,0.002152,,,0.0,0.0,,,18.7497,synthetic_anonymized_weekly_record,2024-08-26,8,3,35,2024,Summer,Warehouse
ORG001,green-energy.example,Jabalpur Office,"Jabalpur, Singapore",Singapore,Chemical,420,2025-11-03,2025-11-09,5,45620.09,2215.15,0.838,479990.28,Diesel,1169.75,2.68,3.36,,0.0,0.0,100.0,47215,79.26,100,23.7,55.2,Humid,285,40,ElectroParts,Logistics,72405.39,0.0012,3.1349,36.3733,0.0869,39.5951,0.000839,,,0.0,0.0,,,45.1659,synthetic_anonymized_weekly_record,2025-11-03,11,4,45,2025,Autumn,Office
ORG001,telecom.example,Nagpur Facility,"Nagpur, USA",USA,Pharma,660,2024-05-20,2024-05-26,6,26647.31,9872.34,0.8,234237.1,Diesel,33.53,2.68,4.87,,0.0,0.0,100.0,24366,117.03,75,33.3,45.4,Windy,811,60,PackWise,Services,458945.11,0.0004,0.0899,13.42,0.1836,13.6935,0.000562,REC_2702,Optimize HVAC,1.5802,114662.14,6.0,High,13.3587,synthetic_anonymized_weekly_record,2024-05-20,5,2,21,2024,Spring,Facility
ORG001,hotel-chain.example,Chandigarh Office,"Chandigarh, Canada",Canada,Tech,686,2024-07-15,2024-07-21,5,10686.65,2532.84,0.794,107143.34,Natural Gas,197.22,2.06,19.01,VEH018,1793.65,156.72,96.1,6040,0.84,45,30.1,46.8,Sunny,162,40,GreenSteel Co,Services,148734.31,0.0004,0.8263,6.4741,0.0595,7.3599,0.001219,,,0.0,0.0,,,7.8677,synthetic_anonymized_weekly_record,2024-07-15,7,3,29,2024,Summer,Office
ORG001,tech-innovate.example,Ajmer Plant,"Ajmer, Japan",Japan,Telecom,2855,2023-11-27,2023-12-03,7,96594.19,13361.18,0.893,975311.72,Petrol,0.0,2.31,0.0,,0.0,0.0,90.5,210602,16.41,45,33.6,65.2,Windy,6739,56,PackWise,Electronics,214063.71,0.0015,0.0,74.3271,0.3211,74.6482,0.000354,,,0.0,0.0,,,84.7214,synthetic_anonymized_weekly_record,2023-11-27,11,4,48,2023,Autumn,Plant
ORG001,auto-mobility.example,Nagpur Facility,"Nagpur, Germany",Germany,Healthcare,140,2025-04-21,2025-04-27,5,14591.16,782.13,0.879,141166.81,Natural Gas,0.0,2.06,0.0,VEH018,1615.2,183.74,100.0,12800,34.39,5,30.6,59.6,Sunny,125,45,ElectroParts,Electronics,202112.44,0.0015,0.4924,12.1381,0.3032,12.9337,0.00101,,,0.0,0.0,,,14.3242,synthetic_anonymized_weekly_record,2025-04-21,4,2,17,2025,Spring,Facility
ORG001,pharma-labs.example,Agra Office,"Agra, India",India,Finance,702,2025-08-25,2025-08-31,6,9976.87,832.91,0.903,100603.01,Natural Gas,39.9,2.06,13.83,,0.0,0.0,73.7,4410,76.19,25,33.7,63.4,Humid,130,60,PackWise,Packaging,104072.84,0.0006,0.0822,8.257,0.0624,8.4016,0.001905,,,0.0,0.0,,,8.1818,synthetic_anonymized_weekly_record,2025-08-25,8,3,35,2025,Summer,Office
ORG001,healthcare-co.example,Surat Factory,"Surat, Australia",Australia,Media,1145,2025-07-07,2025-07-13,7,127615.01,10843.68,0.814,1171711.82,Petrol,211.52,2.31,6.11,,0.0,0.0,100.0,219394,91.91,75,39.6,47.6,Sunny,4758,56,GreenSteel Co,Logistics,202483.41,0.0012,0.4886,95.0519,0.243,95.7835,0.000437,REC_8313,Route optimization,31.5611,55791.24,6.0,High,94.593,synthetic_anonymized_weekly_record,2025-07-07,7,3,28,2025,Summer,Plant
